county_fips,county_name,county_pop,state_name
15009,"Maui County, Hawaii",167417,Hawaii
15005,"Kalawao County, Hawaii",86,Hawaii
16045,"Gem County, Idaho",18112,Idaho
16085,"Valley County, Idaho",11392,Idaho
16069,"Nez Perce County, Idaho",40408,Idaho
16061,"Lewis County, Idaho",3838,Idaho
16083,"Twin Falls County, Idaho",86878,Idaho
13311,"White County, Georgia",30798,Georgia
13225,"Peach County, Georgia",27546,Georgia
13223,"Paulding County, Georgia",168667,Georgia
13229,"Pierce County, Georgia",19465,Georgia
13231,"Pike County, Georgia",18962,Georgia
13245,"Richmond County, Georgia",202518,Georgia
13251,"Screven County, Georgia",13966,Georgia
13267,"Tattnall County, Georgia",25286,Georgia
13019,"Berrien County, Georgia",19397,Georgia
13295,"Walker County, Georgia",69761,Georgia
13135,"Gwinnett County, Georgia",936250,Georgia
13013,"Barrow County, Georgia",83240,Georgia
13049,"Charlton County, Georgia",13392,Georgia
13065,"Clinch County, Georgia",6618,Georgia
13015,"Bartow County, Georgia",107738,Georgia
13097,"Douglas County, Georgia",146343,Georgia
13131,"Grady County, Georgia",24633,Georgia
13161,"Jeff Davis County, Georgia",15115,Georgia
13141,"Hancock County, Georgia",8457,Georgia
13037,"Calhoun County, Georgia",6189,Georgia
13193,"Macon County, Georgia",12947,Georgia
13021,"Bibb County, Georgia",153159,Georgia
13145,"Harris County, Georgia",35236,Georgia
13249,"Schley County, Georgia",5257,Georgia
13023,"Bleckley County, Georgia",12873,Georgia
13093,"Dooly County, Georgia",13390,Georgia
13119,"Franklin County, Georgia",23349,Georgia
13307,"Webster County, Georgia",2607,Georgia
13171,"Lamar County, Georgia",19077,Georgia
13125,"Glascock County, Georgia",2971,Georgia
13239,"Quitman County, Georgia",2299,Georgia
13159,"Jasper County, Georgia",14219,Georgia
13167,"Johnson County, Georgia",9643,Georgia
13179,"Liberty County, Georgia",61435,Georgia
13195,"Madison County, Georgia",29880,Georgia
13253,"Seminole County, Georgia",8090,Georgia
13277,"Tift County, Georgia",40644,Georgia
13233,"Polk County, Georgia",42613,Georgia
13269,"Taylor County, Georgia",8020,Georgia
13273,"Terrell County, Georgia",8531,Georgia
13279,"Toombs County, Georgia",26830,Georgia
13319,"Wilkinson County, Georgia",8954,Georgia
13221,"Oglethorpe County, Georgia",15259,Georgia
13247,"Rockdale County, Georgia",90896,Georgia
13299,"Ware County, Georgia",35734,Georgia
13309,"Wheeler County, Georgia",7855,Georgia
13315,"Wilcox County, Georgia",8635,Georgia
13011,"Banks County, Georgia",19234,Georgia
13031,"Bulloch County, Georgia",79608,Georgia
13061,"Clay County, Georgia",2834,Georgia
13127,"Glynn County, Georgia",85292,Georgia
32017,"Lincoln County, Nevada",5183,Nevada
29143,"New Madrid County, Missouri",17076,Missouri
48355,"Nueces County, Texas",362294,Texas
48379,"Rains County, Texas",12514,Texas
48385,"Real County, Texas",3452,Texas
48431,"Sterling County, Texas",1291,Texas
48065,"Carson County, Texas",5926,Texas
48161,"Freestone County, Texas",19717,Texas
48197,"Hardeman County, Texas",3933,Texas
48045,"Briscoe County, Texas",1546,Texas
48291,"Liberty County, Texas",88219,Texas
48301,"Loving County, Texas",169,Texas
48395,"Robertson County, Texas",17074,Texas
48401,"Rusk County, Texas",54406,Texas
48455,"Trinity County, Texas",14651,Texas
48019,"Bandera County, Texas",23112,Texas
48075,"Childress County, Texas",7306,Texas
48091,"Comal County, Texas",156209,Texas
48225,"Houston County, Texas",22968,Texas
48349,"Navarro County, Texas",50113,Texas
48415,"Scurry County, Texas",16703,Texas
48433,"Stonewall County, Texas",1350,Texas
48021,"Bastrop County, Texas",88723,Texas
48025,"Bee County, Texas",32565,Texas
48103,"Crane County, Texas",4797,Texas
50021,"Rutland County, Vermont",58191,Vermont
50017,"Orange County, Vermont",28892,Vermont
50027,"Windsor County, Vermont",55062,Vermont
49049,"Utah County, Utah",636235,Utah
49013,"Duchesne County, Utah",19938,Utah
49047,"Uintah County, Utah",35734,Utah
49011,"Davis County, Utah",355481,Utah
49015,"Emery County, Utah",10012,Utah
49017,"Garfield County, Utah",5051,Utah
51093,"Isle of Wight County, Virginia",37109,Virginia
51620,"Franklin city, Virginia",7967,Virginia
51678,"Lexington city, Virginia",7446,Virginia
51089,"Henry County, Virginia",50557,Virginia
51101,"King William County, Virginia",17148,Virginia
51109,"Louisa County, Virginia",37591,Virginia
51147,"Prince Edward County, Virginia",22802,Virginia
51165,"Rockingham County, Virginia",81948,Virginia
51181,"Surry County, Virginia",6422,Virginia
51043,"Clarke County, Virginia",14619,Virginia
51117,"Mecklenburg County, Virginia",30587,Virginia
51015,"Augusta County, Virginia",75558,Virginia
51075,"Goochland County, Virginia",23753,Virginia
51113,"Madison County, Virginia",13261,Virginia
36031,"Essex County, New York",36885,New York
36011,"Cayuga County, New York",76576,New York
36087,"Rockland County, New York",325789,New York
36063,"Niagara County, New York",209281,New York
36059,"Nassau County, New York",1356924,New York
36097,"Schuyler County, New York",17807,New York
36017,"Chenango County, New York",47207,New York
36045,"Jefferson County, New York",109834,New York
36103,"Suffolk County, New York",1476601,New York
36121,"Wyoming County, New York",39859,New York
36075,"Oswego County, New York",117124,New York
36117,"Wayne County, New York",89918,New York
36007,"Broome County, New York",190488,New York
36029,"Erie County, New York",918702,New York
36105,"Sullivan County, New York",75432,New York
36071,"Orange County, New York",384940,New York
37087,"Haywood County, North Carolina",62317,North Carolina
01009,"Blount County, Alabama",57826,Alabama
08013,"Boulder County, Colorado",326196,Colorado
08039,"Elbert County, Colorado",26729,Colorado
08125,"Yuma County, Colorado",10019,Colorado
08073,"Lincoln County, Colorado",5701,Colorado
08117,"Summit County, Colorado",31011,Colorado
08019,"Clear Creek County, Colorado",9700,Colorado
08029,"Delta County, Colorado",31162,Colorado
08101,"Pueblo County, Colorado",168424,Colorado
08085,"Montrose County, Colorado",42758,Colorado
08093,"Park County, Colorado",18845,Colorado
08077,"Mesa County, Colorado",154210,Colorado
08099,"Prowers County, Colorado",12172,Colorado
08041,"El Paso County, Colorado",720403,Colorado
08121,"Washington County, Colorado",4908,Colorado
08005,"Arapahoe County, Colorado",656590,Colorado
08089,"Otero County, Colorado",18278,Colorado
10003,"New Castle County, Delaware",558753,Delaware
10005,"Sussex County, Delaware",234225,Delaware
11001,"District of Columbia, District of Columbia",705749,District of Columbia
09005,"Litchfield County, Connecticut",180333,Connecticut
09003,"Hartford County, Connecticut",891720,Connecticut
09011,"New London County, Connecticut",265206,Connecticut
21047,"Christian County, Kentucky",70461,Kentucky
21059,"Daviess County, Kentucky",101511,Kentucky
21085,"Grayson County, Kentucky",26427,Kentucky
21101,"Henderson County, Kentucky",45210,Kentucky
21103,"Henry County, Kentucky",16126,Kentucky
21107,"Hopkins County, Kentucky",44686,Kentucky
21109,"Jackson County, Kentucky",13329,Kentucky
21125,"Laurel County, Kentucky",60813,Kentucky
21157,"Marshall County, Kentucky",31100,Kentucky
21163,"Meade County, Kentucky",28572,Kentucky
21173,"Montgomery County, Kentucky",28157,Kentucky
21181,"Nicholas County, Kentucky",7269,Kentucky
21185,"Oldham County, Kentucky",66799,Kentucky
21187,"Owen County, Kentucky",10901,Kentucky
21203,"Rockcastle County, Kentucky",16695,Kentucky
21209,"Scott County, Kentucky",57004,Kentucky
21227,"Warren County, Kentucky",132896,Kentucky
21003,"Allen County, Kentucky",21315,Kentucky
21017,"Bourbon County, Kentucky",19788,Kentucky
21019,"Boyd County, Kentucky",46718,Kentucky
21029,"Bullitt County, Kentucky",81676,Kentucky
21067,"Fayette County, Kentucky",323152,Kentucky
21075,"Fulton County, Kentucky",5969,Kentucky
21119,"Knott County, Kentucky",14806,Kentucky
21175,"Morgan County, Kentucky",13309,Kentucky
21177,"Muhlenberg County, Kentucky",30622,Kentucky
21199,"Pulaski County, Kentucky",64979,Kentucky
21237,"Wolfe County, Kentucky",7157,Kentucky
21001,"Adair County, Kentucky",19202,Kentucky
21013,"Bell County, Kentucky",26032,Kentucky
21057,"Cumberland County, Kentucky",6614,Kentucky
18127,"Porter County, Indiana",170389,Indiana
18147,"Spencer County, Indiana",20277,Indiana
18157,"Tippecanoe County, Indiana",195732,Indiana
18057,"Hamilton County, Indiana",338011,Indiana
18087,"LaGrange County, Indiana",39614,Indiana
18011,"Boone County, Indiana",67843,Indiana
18107,"Montgomery County, Indiana",38338,Indiana
18019,"Clark County, Indiana",118302,Indiana
18021,"Clay County, Indiana",26225,Indiana
18047,"Franklin County, Indiana",22758,Indiana
18071,"Jackson County, Indiana",44231,Indiana
18119,"Owen County, Indiana",20799,Indiana
18135,"Randolph County, Indiana",24665,Indiana
18013,"Brown County, Indiana",15092,Indiana
18161,"Union County, Indiana",7054,Indiana
18027,"Daviess County, Indiana",33351,Indiana
18083,"Knox County, Indiana",36594,Indiana
18123,"Perry County, Indiana",19169,Indiana
18131,"Pulaski County, Indiana",12353,Indiana
18171,"Warren County, Indiana",8265,Indiana
01133,"Winston County, Alabama",23629,Alabama
01043,"Cullman County, Alabama",83768,Alabama
01071,"Jackson County, Alabama",51626,Alabama
01129,"Washington County, Alabama",16326,Alabama
01103,"Morgan County, Alabama",119679,Alabama
01021,"Chilton County, Alabama",44428,Alabama
01045,"Dale County, Alabama",49172,Alabama
01049,"DeKalb County, Alabama",71513,Alabama
01111,"Randolph County, Alabama",22722,Alabama
01097,"Mobile County, Alabama",413210,Alabama
01029,"Cleburne County, Alabama",14910,Alabama
01005,"Barbour County, Alabama",24686,Alabama
01011,"Bullock County, Alabama",10101,Alabama
01025,"Clarke County, Alabama",23622,Alabama
01095,"Marshall County, Alabama",96774,Alabama
18105,"Monroe County, Indiana",148431,Indiana
18149,"Starke County, Indiana",22995,Indiana
18017,"Cass County, Indiana",37689,Indiana
18177,"Wayne County, Indiana",65884,Indiana
19061,"Dubuque County, Iowa",97311,Iowa
19079,"Hamilton County, Iowa",14773,Iowa
19175,"Union County, Iowa",12241,Iowa
19159,"Ringgold County, Iowa",4894,Iowa
19001,"Adair County, Iowa",7152,Iowa
19039,"Clarke County, Iowa",9395,Iowa
19093,"Ida County, Iowa",6860,Iowa
19107,"Keokuk County, Iowa",10246,Iowa
19179,"Wapello County, Iowa",34969,Iowa
19025,"Calhoun County, Iowa",9668,Iowa
19031,"Cedar County, Iowa",18627,Iowa
19073,"Greene County, Iowa",8888,Iowa
19115,"Louisa County, Iowa",11035,Iowa
19189,"Winnebago County, Iowa",10354,Iowa
19007,"Appanoose County, Iowa",12426,Iowa
19095,"Iowa County, Iowa",16184,Iowa
19191,"Winneshiek County, Iowa",19991,Iowa
19127,"Marshall County, Iowa",39369,Iowa
19015,"Boone County, Iowa",26234,Iowa
19089,"Howard County, Iowa",9158,Iowa
19081,"Hancock County, Iowa",10630,Iowa
26125,"Oakland County, Michigan",1257584,Michigan
26003,"Alger County, Michigan",9108,Michigan
26121,"Muskegon County, Michigan",173566,Michigan
26089,"Leelanau County, Michigan",21761,Michigan
26035,"Clare County, Michigan",30950,Michigan
26151,"Sanilac County, Michigan",41170,Michigan
26073,"Isabella County, Michigan",69872,Michigan
26131,"Ontonagon County, Michigan",5720,Michigan
26157,"Tuscola County, Michigan",52245,Michigan
26001,"Alcona County, Michigan",10405,Michigan
26067,"Ionia County, Michigan",64697,Michigan
26111,"Midland County, Michigan",83156,Michigan
26021,"Berrien County, Michigan",153401,Michigan
26135,"Oscoda County, Michigan",8241,Michigan
26165,"Wexford County, Michigan",33631,Michigan
26037,"Clinton County, Michigan",79595,Michigan
26043,"Dickinson County, Michigan",25239,Michigan
26063,"Huron County, Michigan",30981,Michigan
13089,"DeKalb County, Georgia",759297,Georgia
13157,"Jackson County, Georgia",72977,Georgia
13163,"Jefferson County, Georgia",15362,Georgia
13181,"Lincoln County, Georgia",7921,Georgia
13215,"Muscogee County, Georgia",195769,Georgia
13235,"Pulaski County, Georgia",11137,Georgia
13259,"Stewart County, Georgia",6621,Georgia
13281,"Towns County, Georgia",12037,Georgia
13287,"Turner County, Georgia",7985,Georgia
13155,"Irwin County, Georgia",9416,Georgia
13001,"Appling County, Georgia",18386,Georgia
13025,"Brantley County, Georgia",19109,Georgia
24003,"Anne Arundel County, Maryland",579234,Maryland
24005,"Baltimore County, Maryland",827370,Maryland
24021,"Frederick County, Maryland",259547,Maryland
24009,"Calvert County, Maryland",92525,Maryland
24023,"Garrett County, Maryland",29014,Maryland
24029,"Kent County, Maryland",19422,Maryland
24031,"Montgomery County, Maryland",1050688,Maryland
24013,"Carroll County, Maryland",168447,Maryland
24035,"Queen Anne's County, Maryland",50381,Maryland
24037,"St. Mary's County, Maryland",113510,Maryland
24017,"Charles County, Maryland",163257,Maryland
24019,"Dorchester County, Maryland",31929,Maryland
24043,"Washington County, Maryland",151049,Maryland
24045,"Wicomico County, Maryland",103609,Maryland
24015,"Cecil County, Maryland",102855,Maryland
24011,"Caroline County, Maryland",33406,Maryland
25025,"Suffolk County, Massachusetts",803907,Massachusetts
25001,"Barnstable County, Massachusetts",212990,Massachusetts
25007,"Dukes County, Massachusetts",17332,Massachusetts
25003,"Berkshire County, Massachusetts",124944,Massachusetts
25005,"Bristol County, Massachusetts",565217,Massachusetts
25023,"Plymouth County, Massachusetts",521202,Massachusetts
25009,"Essex County, Massachusetts",789034,Massachusetts
25021,"Norfolk County, Massachusetts",706775,Massachusetts
25027,"Worcester County, Massachusetts",830622,Massachusetts
25019,"Nantucket County, Massachusetts",11399,Massachusetts
26033,"Chippewa County, Michigan",37349,Michigan
26005,"Allegan County, Michigan",118081,Michigan
40055,"Greer County, Oklahoma",5712,Oklahoma
40091,"McIntosh County, Oklahoma",19596,Oklahoma
40099,"Murray County, Oklahoma",14073,Oklahoma
40115,"Ottawa County, Oklahoma",31127,Oklahoma
40145,"Wagoner County, Oklahoma",81289,Oklahoma
40015,"Caddo County, Oklahoma",28762,Oklahoma
40101,"Muskogee County, Oklahoma",67997,Oklahoma
40013,"Bryan County, Oklahoma",47995,Oklahoma
41029,"Jackson County, Oregon",220944,Oregon
41023,"Grant County, Oregon",7199,Oregon
41005,"Clackamas County, Oregon",418187,Oregon
41057,"Tillamook County, Oregon",27036,Oregon
41033,"Josephine County, Oregon",87487,Oregon
41059,"Umatilla County, Oregon",77950,Oregon
41009,"Columbia County, Oregon",52354,Oregon
41065,"Wasco County, Oregon",26682,Oregon
41039,"Lane County, Oregon",382067,Oregon
41067,"Washington County, Oregon",601592,Oregon
41007,"Clatsop County, Oregon",40224,Oregon
46085,"Lyman County, South Dakota",3781,South Dakota
46039,"Deuel County, South Dakota",4351,South Dakota
46015,"Brule County, South Dakota",5297,South Dakota
46053,"Gregory County, South Dakota",4185,South Dakota
46099,"Minnehaha County, South Dakota",193134,South Dakota
46025,"Clark County, South Dakota",3736,South Dakota
46077,"Kingsbury County, South Dakota",4939,South Dakota
46027,"Clay County, South Dakota",14070,South Dakota
46041,"Dewey County, South Dakota",5892,South Dakota
46065,"Hughes County, South Dakota",17526,South Dakota
46111,"Sanborn County, South Dakota",2344,South Dakota
46059,"Hand County, South Dakota",3191,South Dakota
46135,"Yankton County, South Dakota",22814,South Dakota
46005,"Beadle County, South Dakota",18453,South Dakota
46035,"Davison County, South Dakota",19775,South Dakota
46073,"Jerauld County, South Dakota",2013,South Dakota
46117,"Stanley County, South Dakota",3098,South Dakota
46107,"Potter County, South Dakota",2153,South Dakota
46023,"Charles Mix County, South Dakota",9292,South Dakota
46091,"Marshall County, South Dakota",4935,South Dakota
46105,"Perkins County, South Dakota",2865,South Dakota
46121,"Todd County, South Dakota",10177,South Dakota
46102,"Oglala Lakota County, South Dakota",14177,South Dakota
47165,"Sumner County, Tennessee",191283,Tennessee
47169,"Trousdale County, Tennessee",11284,Tennessee
47157,"Shelby County, Tennessee",937166,Tennessee
55059,"Kenosha County, Wisconsin",169561,Wisconsin
56019,"Johnson County, Wyoming",8445,Wyoming
56021,"Laramie County, Wyoming",99500,Wyoming
56039,"Teton County, Wyoming",23464,Wyoming
51570,"Colonial Heights city, Virginia",17370,Virginia
01067,"Henry County, Alabama",17205,Alabama
01089,"Madison County, Alabama",372909,Alabama
01001,"Autauga County, Alabama",55869,Alabama
01123,"Tallapoosa County, Alabama",40367,Alabama
01061,"Geneva County, Alabama",26271,Alabama
01131,"Wilcox County, Alabama",10373,Alabama
02016,"Aleutians West Census Area, Alaska",5634,Alaska
02060,"Bristol Bay Borough, Alaska",836,Alaska
02150,"Kodiak Island Borough, Alaska",12998,Alaska
02188,"Northwest Arctic Borough, Alaska",7621,Alaska
02050,"Bethel Census Area, Alaska",18386,Alaska
02185,"North Slope Borough, Alaska",9832,Alaska
02220,"Sitka City and Borough, Alaska",8493,Alaska
02090,"Fairbanks North Star Borough, Alaska",96849,Alaska
02130,"Ketchikan Gateway Borough, Alaska",13901,Alaska
02170,"Matanuska-Susitna Borough, Alaska",108317,Alaska
02180,"Nome Census Area, Alaska",10004,Alaska
02070,"Dillingham Census Area, Alaska",4916,Alaska
02100,"Haines Borough, Alaska",2530,Alaska
02282,"Yakutat City and Borough, Alaska",579,Alaska
02164,"Lake and Peninsula Borough, Alaska",1592,Alaska
02240,"Southeast Fairbanks Census Area, Alaska",6893,Alaska
02020,"Anchorage Municipality, Alaska",288000,Alaska
02013,"Aleutians East Borough, Alaska",3337,Alaska
02261,"Valdez-Cordova Census Area, Alaska",9202,Alaska
02105,"Hoonah-Angoon Census Area, Alaska",2148,Alaska
02230,"Skagway Municipality, Alaska",1183,Alaska
02275,"Wrangell City and Borough, Alaska",2502,Alaska
02195,"Petersburg Borough, Alaska",3266,Alaska
04019,"Pima County, Arizona",1047279,Arizona
04013,"Maricopa County, Arizona",4485414,Arizona
04009,"Graham County, Arizona",38837,Arizona
04023,"Santa Cruz County, Arizona",46498,Arizona
04012,"La Paz County, Arizona",21108,Arizona
04015,"Mohave County, Arizona",212181,Arizona
04005,"Coconino County, Arizona",143476,Arizona
04027,"Yuma County, Arizona",213787,Arizona
04011,"Greenlee County, Arizona",9498,Arizona
04021,"Pinal County, Arizona",462789,Arizona
05099,"Nevada County, Arkansas",8252,Arkansas
05037,"Cross County, Arkansas",16419,Arkansas
05043,"Drew County, Arkansas",18219,Arkansas
05027,"Columbia County, Arkansas",23457,Arkansas
05125,"Saline County, Arkansas",122437,Arkansas
05141,"Van Buren County, Arkansas",16545,Arkansas
05065,"Izard County, Arkansas",13629,Arkansas
05063,"Independence County, Arkansas",37825,Arkansas
05083,"Logan County, Arkansas",21466,Arkansas
05035,"Crittenden County, Arkansas",47955,Arkansas
05047,"Franklin County, Arkansas",17715,Arkansas
05109,"Pike County, Arkansas",10718,Arkansas
05069,"Jefferson County, Arkansas",66824,Arkansas
05097,"Montgomery County, Arkansas",8986,Arkansas
05127,"Scott County, Arkansas",10281,Arkansas
05131,"Sebastian County, Arkansas",127827,Arkansas
05007,"Benton County, Arkansas",279141,Arkansas
05017,"Chicot County, Arkansas",10118,Arkansas
05071,"Johnson County, Arkansas",26578,Arkansas
21099,"Hart County, Kentucky",19035,Kentucky
21129,"Lee County, Kentucky",7403,Kentucky
21223,"Trimble County, Kentucky",8471,Kentucky
21061,"Edmonson County, Kentucky",12150,Kentucky
21105,"Hickman County, Kentucky",4380,Kentucky
21023,"Bracken County, Kentucky",8303,Kentucky
21179,"Nelson County, Kentucky",46233,Kentucky
21135,"Lewis County, Kentucky",13275,Kentucky
21155,"Marion County, Kentucky",19273,Kentucky
21239,"Woodford County, Kentucky",26734,Kentucky
21015,"Boone County, Kentucky",133581,Kentucky
21113,"Jessamine County, Kentucky",54115,Kentucky
21127,"Lawrence County, Kentucky",15317,Kentucky
21133,"Letcher County, Kentucky",21553,Kentucky
21145,"McCracken County, Kentucky",65418,Kentucky
21195,"Pike County, Kentucky",57876,Kentucky
21235,"Whitley County, Kentucky",36264,Kentucky
21005,"Anderson County, Kentucky",22747,Kentucky
21071,"Floyd County, Kentucky",35589,Kentucky
21073,"Franklin County, Kentucky",50991,Kentucky
21147,"McCreary County, Kentucky",17231,Kentucky
21153,"Magoffin County, Kentucky",12161,Kentucky
21169,"Metcalfe County, Kentucky",10071,Kentucky
21205,"Rowan County, Kentucky",24460,Kentucky
21213,"Simpson County, Kentucky",18572,Kentucky
21049,"Clark County, Kentucky",36263,Kentucky
21039,"Carlisle County, Kentucky",4760,Kentucky
21041,"Carroll County, Kentucky",10631,Kentucky
21065,"Estill County, Kentucky",14106,Kentucky
21077,"Gallatin County, Kentucky",8869,Kentucky
22099,"St. Martin Parish, Louisiana",53431,Louisiana
22115,"Vernon Parish, Louisiana",47429,Louisiana
19121,"Madison County, Iowa",16338,Iowa
02110,"Juneau City and Borough, Alaska",31974,Alaska
02290,"Yukon-Koyukuk Census Area, Alaska",5230,Alaska
02068,"Denali Borough, Alaska",2097,Alaska
02122,"Kenai Peninsula Borough, Alaska",58708,Alaska
02198,"Prince of Wales-Hyder Census Area, Alaska",6203,Alaska
02158,"Kusilvak Census Area, Alaska",8314,Alaska
04007,"Gila County, Arizona",54018,Arizona
04003,"Cochise County, Arizona",125922,Arizona
04001,"Apache County, Arizona",71887,Arizona
04025,"Yavapai County, Arizona",235099,Arizona
04017,"Navajo County, Arizona",110924,Arizona
05021,"Clay County, Arkansas",14551,Arkansas
05039,"Dallas County, Arkansas",7009,Arkansas
05121,"Randolph County, Arkansas",17958,Arkansas
05009,"Boone County, Arkansas",37432,Arkansas
05079,"Lincoln County, Arkansas",13024,Arkansas
05053,"Grant County, Arkansas",18265,Arkansas
05045,"Faulkner County, Arkansas",126007,Arkansas
05089,"Marion County, Arkansas",16694,Arkansas
05129,"Searcy County, Arkansas",7881,Arkansas
05033,"Crawford County, Arkansas",63257,Arkansas
05059,"Hot Spring County, Arkansas",33771,Arkansas
05087,"Madison County, Arkansas",16576,Arkansas
19111,"Lee County, Iowa",33657,Iowa
19137,"Montgomery County, Iowa",9917,Iowa
19123,"Mahaska County, Iowa",22095,Iowa
19041,"Clay County, Iowa",16016,Iowa
19053,"Decatur County, Iowa",7870,Iowa
19185,"Wayne County, Iowa",6441,Iowa
19113,"Linn County, Iowa",226706,Iowa
19141,"O'Brien County, Iowa",13753,Iowa
20193,"Thomas County, Kansas",7777,Kansas
20125,"Montgomery County, Kansas",31829,Kansas
20153,"Rawlins County, Kansas",2530,Kansas
20025,"Clark County, Kansas",1994,Kansas
20061,"Geary County, Kansas",31670,Kansas
20167,"Russell County, Kansas",6856,Kansas
20145,"Pawnee County, Kansas",6414,Kansas
20023,"Cheyenne County, Kansas",2657,Kansas
20049,"Elk County, Kansas",2530,Kansas
20079,"Harvey County, Kansas",34429,Kansas
20093,"Kearny County, Kansas",3838,Kansas
20185,"Stafford County, Kansas",4156,Kansas
20071,"Greeley County, Kansas",1232,Kansas
20051,"Ellis County, Kansas",28553,Kansas
20099,"Labette County, Kansas",19618,Kansas
20175,"Seward County, Kansas",21428,Kansas
20091,"Johnson County, Kansas",602401,Kansas
20179,"Sheridan County, Kansas",2521,Kansas
20199,"Wallace County, Kansas",1518,Kansas
05107,"Phillips County, Arkansas",17782,Arkansas
05133,"Sevier County, Arkansas",17007,Arkansas
05019,"Clark County, Arkansas",22320,Arkansas
05095,"Monroe County, Arkansas",6701,Arkansas
05103,"Ouachita County, Arkansas",23382,Arkansas
05001,"Arkansas County, Arkansas",17486,Arkansas
05015,"Carroll County, Arkansas",28380,Arkansas
05119,"Pulaski County, Arkansas",391911,Arkansas
06033,"Lake County, California",64386,California
26091,"Lenawee County, Michigan",98451,Michigan
26105,"Mason County, Michigan",29144,Michigan
26117,"Montcalm County, Michigan",63888,Michigan
26113,"Missaukee County, Michigan",15118,Michigan
26147,"St. Clair County, Michigan",159128,Michigan
26159,"Van Buren County, Michigan",75677,Michigan
26011,"Arenac County, Michigan",14883,Michigan
26015,"Barry County, Michigan",61550,Michigan
26071,"Iron County, Michigan",11066,Michigan
26143,"Roscommon County, Michigan",24019,Michigan
26153,"Schoolcraft County, Michigan",8094,Michigan
26023,"Branch County, Michigan",43517,Michigan
26055,"Grand Traverse County, Michigan",93088,Michigan
26097,"Mackinac County, Michigan",10799,Michigan
26009,"Antrim County, Michigan",23324,Michigan
26061,"Houghton County, Michigan",35684,Michigan
32031,"Washoe County, Nevada",471519,Nevada
32510,"Carson City, Nevada",55916,Nevada
33013,"Merrimack County, New Hampshire",151391,New Hampshire
33001,"Belknap County, New Hampshire",61303,New Hampshire
33017,"Strafford County, New Hampshire",130633,New Hampshire
34025,"Monmouth County, New Jersey",618795,New Jersey
34037,"Sussex County, New Jersey",140488,New Jersey
34013,"Essex County, New Jersey",798975,New Jersey
34015,"Gloucester County, New Jersey",291636,New Jersey
34031,"Passaic County, New Jersey",501826,New Jersey
34003,"Bergen County, New Jersey",932202,New Jersey
34041,"Warren County, New Jersey",105267,New Jersey
51021,"Bland County, Virginia",6280,Virginia
51023,"Botetourt County, Virginia",33419,Virginia
51520,"Bristol city, Virginia",16762,Virginia
51830,"Williamsburg city, Virginia",14954,Virginia
51035,"Carroll County, Virginia",29791,Virginia
51191,"Washington County, Virginia",53740,Virginia
51139,"Page County, Virginia",23902,Virginia
51510,"Alexandria city, Virginia",159428,Virginia
51650,"Hampton city, Virginia",134510,Virginia
51013,"Arlington County, Virginia",236842,Virginia
51027,"Buchanan County, Virginia",21004,Virginia
51179,"Stafford County, Virginia",152882,Virginia
51760,"Richmond city, Virginia",230436,Virginia
51057,"Essex County, Virginia",10953,Virginia
51185,"Tazewell County, Virginia",40595,Virginia
51685,"Manassas Park city, Virginia",17478,Virginia
51183,"Sussex County, Virginia",11159,Virginia
51683,"Manassas city, Virginia",41085,Virginia
51775,"Salem city, Virginia",25301,Virginia
51037,"Charlotte County, Virginia",11880,Virginia
51081,"Greensville County, Virginia",11336,Virginia
53067,"Thurston County, Washington",290536,Washington
53013,"Columbia County, Washington",3985,Washington
48407,"San Jacinto County, Texas",28859,Texas
48459,"Upshur County, Texas",41753,Texas
48473,"Waller County, Texas",55246,Texas
48493,"Wilson County, Texas",51070,Texas
48219,"Hockley County, Texas",23021,Texas
48329,"Midland County, Texas",176832,Texas
48299,"Llano County, Texas",21795,Texas
48147,"Fannin County, Texas",35514,Texas
48041,"Brazos County, Texas",229211,Texas
48165,"Gaines County, Texas",21492,Texas
48179,"Gray County, Texas",21886,Texas
48237,"Jack County, Texas",8935,Texas
48035,"Bosque County, Texas",18685,Texas
48029,"Bexar County, Texas",2003554,Texas
48023,"Baylor County, Texas",3509,Texas
48121,"Denton County, Texas",887207,Texas
48167,"Galveston County, Texas",342139,Texas
48393,"Roberts County, Texas",854,Texas
48463,"Uvalde County, Texas",26741,Texas
17001,"Adams County, Illinois",65435,Illinois
17027,"Clinton County, Illinois",37562,Illinois
17037,"DeKalb County, Illinois",104897,Illinois
17047,"Edwards County, Illinois",6395,Illinois
17079,"Jasper County, Illinois",9610,Illinois
17081,"Jefferson County, Illinois",37684,Illinois
17183,"Vermilion County, Illinois",75758,Illinois
17197,"Will County, Illinois",690743,Illinois
17199,"Williamson County, Illinois",66597,Illinois
17023,"Clark County, Illinois",15441,Illinois
17041,"Douglas County, Illinois",19465,Illinois
17049,"Effingham County, Illinois",34008,Illinois
17057,"Fulton County, Illinois",34340,Illinois
17061,"Greene County, Illinois",12969,Illinois
17065,"Hamilton County, Illinois",8116,Illinois
17069,"Hardin County, Illinois",3821,Illinois
17073,"Henry County, Illinois",48913,Illinois
17087,"Johnson County, Illinois",12417,Illinois
17095,"Knox County, Illinois",49699,Illinois
17097,"Lake County, Illinois",696535,Illinois
17105,"Livingston County, Illinois",35648,Illinois
17171,"Scott County, Illinois",4951,Illinois
17179,"Tazewell County, Illinois",131803,Illinois
17187,"Warren County, Illinois",16844,Illinois
18069,"Huntington County, Indiana",36520,Indiana
